Date,Adj Close,Close,High,Low,Open,Volume
,SLV,SLV,SLV,SLV,SLV,SLV
2025-12-29,66.01000213623047,66.01000213623047,66.48999786376953,63.91999816894531,65.66000366210938,153207900
2025-12-30,68.9800033569336,68.9800033569336,70.76000213623047,68.02999877929688,69.11000061035156,117759200
2025-12-31,64.41999816894531,64.41999816894531,66.87999725341797,63.529998779296875,65.54000091552734,114745300
2026-01-02,65.75,65.75,67.36000061035156,64.75,67.30000305175781,75553300
2026-01-05,69.08000183105469,69.08000183105469,70.5999984741211,68.5199966430664,69.44999694824219,103313300
2026-01-06,73.70999908447266,73.70999908447266,73.83999633789062,71.3499984741211,71.43000030517578,105539100
2026-01-07,70.95999908447266,70.95999908447266,71.55000305175781,69.22000122070312,69.81999969482422,93679500
2026-01-08,69.70999908447266,69.70999908447266,69.7699966430664,66.91999816894531,67.23999786376953,77918300
2026-01-09,72.37999725341797,72.37999725341797,72.98999786376953,70.87000274658203,71.30999755859375,90650100
2026-01-12,77.2300033569336,77.2300033569336,78.18000030517578,76.0,76.11000061035156,105429600
2026-01-13,78.5999984741211,78.5999984741211,80.80000305175781,77.86000061035156,80.02999877929688,140656900
2026-01-14,84.55999755859375,84.55999755859375,84.77999877929688,81.27999877929688,83.33999633789062,177419400
2026-01-15,83.31999969482422,83.31999969482422,84.33000183105469,80.54000091552734,80.73999786376953,160702100
2026-01-16,81.0199966430664,81.0199966430664,81.5199966430664,78.75,80.33000183105469,132767200
2026-01-20,85.38999938964844,85.38999938964844,86.33000183105469,84.37999725341797,86.19000244140625,101272300
2026-01-21,83.95999908447266,83.95999908447266,85.9000015258789,81.88999938964844,85.5999984741211,141683900
2026-01-22,87.12999725341797,87.12999725341797,87.5199966430664,84.70999908447266,84.79000091552734,86965000
2026-01-23,92.91000366210938,92.91000366210938,92.9800033569336,89.66999816894531,90.19000244140625,143739100
2026-01-26,98.33999633789062,98.33999633789062,106.69999694824219,96.51000213623047,99.37000274658203,393030300
2026-01-27,101.58999633789062,101.58999633789062,101.73999786376953,95.06999969482422,97.9800033569336,215489700
2026-01-28,105.5999984741211,105.5999984741211,106.44999694824219,100.0,102.77999877929688,184566000
2026-01-29,105.56999969482422,105.56999969482422,109.83000183105469,96.73999786376953,109.52999877929688,246351300
2026-01-30,75.44000244140625,75.44000244140625,92.13999938964844,69.12000274658203,89.33000183105469,510687700
2026-02-02,72.44000244140625,72.44000244140625,74.91999816894531,68.26000213623047,73.80000305175781,220063200
2026-02-03,76.95999908447266,76.95999908447266,80.72000122070312,74.91000366210938,79.05000305175781,175508800
2026-02-04,79.18000030517578,79.18000030517578,82.80000305175781,75.76000213623047,82.5999984741211,130805800
2026-02-05,66.69000244140625,66.69000244140625,70.5199966430664,65.51000213623047,68.2300033569336,170928000
2026-02-06,70.19000244140625,70.19000244140625,70.83999633789062,67.45999908447266,67.72000122070312,71262700
2026-02-09,76.04000091552734,76.04000091552734,76.16000366210938,72.55000305175781,72.87999725341797,88229100
2026-02-10,73.41000366210938,73.41000366210938,75.25,72.45999908447266,74.72000122070312,68588500
2026-02-11,76.55999755859375,76.55999755859375,76.98999786376953,74.80000305175781,76.91999816894531,75806900
2026-02-12,67.7300033569336,67.7300033569336,75.66999816894531,67.36000061035156,75.19000244140625,128437700
2026-02-13,69.72000122070312,69.72000122070312,71.31999969482422,68.86000061035156,71.20999908447266,69570800
2026-02-17,66.37000274658203,66.37000274658203,67.69999694824219,65.13999938964844,67.2699966430664,82561700
2026-02-18,70.08999633789062,70.08999633789062,70.97000122070312,69.06999969482422,69.66000366210938,63749400
2026-02-19,71.01000213623047,71.01000213623047,71.66999816894531,69.8499984741211,70.68000030517578,49022500
2026-02-20,76.62000274658203,76.62000274658203,76.68000030517578,72.25,73.11000061035156,86636800
