time,open,high,low,close,tick_volume,spread,real_volume,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,EMA_64,EMA_128,EMA_360,EMA_720,EMA_1440,EMA_2_ANGLE,EMA_4_ANGLE,EMA_8_ANGLE,EMA_16_ANGLE,EMA_32_ANGLE,EMA_64_ANGLE,EMA_128_ANGLE,EMA_360_ANGLE,EMA_720_ANGLE,EMA_1440_ANGLE,SPREAD_2_4,SPREAD_4_8,SPREAD_8_16,SPREAD_16_32,SPREAD_32_64,SPREAD_64_128,SPREAD_128_360,SPREAD_360_720,SPREAD_720_1440,EMA_COMPRESSION,VWAP,VWAP_DISTANCE,VWAP_DISTANCE_PCT,VWAP_ANGLE,VWAP_ABOVE,RSI_14,ATR_14,MACD,MACD_SIGNAL,MACD_HIST,RETURN_1,RETURN_5,RETURN_20,RS_SCORE,TREND_SCORE,COMPRESSION_SCORE,MOMENTUM_SCORE,ALPHA_SCORE,DAY_QUARTER_POSITION,DAY_QUARTER_ZONE,PREV_HIGH_20,PREV_LOW_20,LIQUIDITY_SWEEP_HIGH,LIQUIDITY_SWEEP_LOW,ROUND_NUMBER,ROUND_DISTANCE,ROUND_DISTANCE_PCT,LIQUIDITY_SCORE,STRUCTURE_SCORE,STRUCTURE_STATE,FEAR_SCORE,BODY,RANGE,UPPER_WICK,LOWER_WICK,BODY_RATIO,UPPER_WICK_RATIO,LOWER_WICK_RATIO,BULLISH_CANDLE,BEARISH_CANDLE,HAMMER,SHOOTING_STAR,ENGULFING_BULL,ENGULFING_BEAR,PATTERN_SCORE,EMA_FAN_BULL,EMA_FAN_BEAR,TREND_EXHAUSTION,TREND_ENGINE_SCORE,SWING_HIGH,SWING_LOW,LAST_SWING_HIGH,LAST_SWING_LOW,BOS_BULL,BOS_BEAR,CHOCH_BULL,CHOCH_BEAR,FVG_BULL,FVG_BEAR,LIQUIDITY_GRAB_HIGH,LIQUIDITY_GRAB_LOW,SMART_MONEY_SCORE,MTF_SHORT_TREND,MTF_MEDIUM_TREND,MTF_SCORE,AI_BASE_SCORE,AI_SIGNAL,RISK_LEVEL,FINAL_DECISION,POSITION_SIZE_LEVEL,STOP_LOSS,TAKE_PROFIT
2026-06-26 12:05:00,59998.74,60049.71,59970.65,60002.33,1805,1200,0,60002.33,60002.33,60002.33,60002.33,60002.33,60002.33,60002.33,60002.33,60002.33,60002.33,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60007.56333333333,-5.233333333329938,-0.008721122876227333,,False,,,0.0,0.0,0.0,,,,0.0,0,99.8,0,29.939999999999998,,UNKNOWN,,,False,False,60000.0,2.3300000000017462,0.003883182536414413,20,27.451,WEAK,20,3.5900000000037835,79.05999999999767,47.37999999999738,28.089999999996508,0.04540855046804818,0.5992916772071689,0.3552997723247829,True,False,False,True,False,False,-25,False,False,False,0,False,False,,,False,False,False,False,False,False,False,False,0,NEUTRAL,NEUTRAL,-30,9.84775,SELL,MEDIUM,SELL,NONE,,
2026-06-26 12:10:00,60002.33,60082.32,59972.71,60065.5,1611,1200,0,60044.44333333333,60027.598,60016.367777777785,60009.76176470588,60006.15848484849,60004.27369230769,60003.30937984496,60002.67997229918,60002.50522884882,60002.41767522554,42.11333333332732,25.26799999999639,14.037777777783049,7.4317647058778675,3.828484848490916,1.9436923076864332,0.9793798449609312,0.3499722991764429,0.17522884882055223,0.08767522553534945,16.845333333330927,11.230222222213342,6.606013071905181,3.6032798573869513,1.884792540804483,0.964312462725502,0.6294075457844883,0.17474345035589067,0.08755362328520278,4.669517567532441,60022.94391881343,42.556081186572555,0.07089969003208771,15.38058548009576,True,,,5.0392022792075295,1.007840455841506,4.031361823366024,0.0010527924498930918,,,0.021055848997861837,100,98.8,60,87.64,,UNKNOWN,,,False,False,60100.0,-34.5,-0.057437297616768364,20,77.906,STRONG_BULL,0,63.169999999998254,109.61000000000058,16.81999999999971,29.62000000000262,0.5763160295593278,0.15345315208466034,0.27023081835601187,True,False,False,False,False,False,0,True,False,False,90,False,False,,,False,False,False,False,False,False,False,False,0,BULL,BULL,100,74.3865,BUY,MEDIUM,WAIT,NONE,,
2026-06-26 12:15:00,60076.3,60085.59,59965.14,60030.68,1916,1200,0,60035.26777777777,60028.830799999996,60019.548271604945,60012.22273356401,60007.64463728192,60005.08619408284,60003.73373054504,60002.835097106385,60002.583383553814,60002.45690121412,-9.175555555557366,1.232799999997951,3.1804938271598076,2.4609688581331284,1.4861524334264686,0.8125017751517589,0.4243507000792306,0.15512480720644817,0.07815470499190269,0.03922598858480342,6.43697777777561,9.282528395051486,7.3255380409318605,4.578096282093611,2.5584431990791927,1.3524635377980303,0.8986334386572707,0.25171355257043615,0.12648233969230205,3.6456529515166443,60024.450540135025,6.22945986497507,0.010378203896776655,1.5066213215977768,True,,,6.152204608726606,2.036713286418526,4.11549132230808,-0.0005797004936277661,,,-0.011594009872555322,100,99.2,40,81.75999999999999,,UNKNOWN,,,False,False,60000.0,30.68000000000029,0.05110720051813555,20,73.104,BULL,0,45.62000000000262,120.44999999999709,9.289999999993597,65.54000000000087,0.3787463677874946,0.07712743877122309,0.5441261934412823,False,True,False,False,False,False,0,True,False,False,90,True,True,60085.59,59965.14,False,False,False,False,False,False,False,False,0,BULL,BULL,100,71.716,BUY,MEDIUM,WAIT,NONE,,
2026-06-26 12:20:00,60030.07,60084.34,60001.47,60034.54,1532,1200,0,60034.782592592586,60031.114480000004,60022.879766803846,60014.848294321186,60009.27465926484,60005.99246503414,60004.21134712573,60003.010747537934,60002.67202881441,60002.50143015067,-0.48518518518540077,2.2836800000077346,3.3314951989013935,2.6255607571729342,1.63002198292088,0.906270951301849,0.4776165806906647,0.17565043154900195,0.08864526059915079,0.04452893654524814,3.6681125925824745,8.234713196157827,8.03147248266032,5.573635056345665,3.2821942306982237,1.7811179084092146,1.2005995877989335,0.3387187235202873,0.1705986637462047,3.5867958268799054,60027.947117327116,6.592882672885025,0.01098302205804067,3.4965771920906263,True,,,7.262024614952679,3.081775552125357,4.180249062827322,6.430045436767173e-05,,,0.0012860090873534347,100,99.4,60,87.82,,UNKNOWN,,,False,False,60000.0,34.54000000000087,0.057533546521720456,20,78.053,STRONG_BULL,0,4.470000000001164,82.86999999999534,49.799999999995634,28.599999999998545,0.05393990587669139,0.6009412332568895,0.34511886086641913,True,False,False,True,False,False,-25,True,False,False,90,False,False,60085.59,59965.14,False,False,False,False,False,False,False,False,0,BULL,BULL,100,74.46825,BUY,MEDIUM,WAIT,NONE,,
2026-06-26 12:25:00,60034.51,60068.66,60004.81,60036.82,1153,1200,0,60036.14086419753,60033.396688,60025.97759640299,60017.43320087164,60010.94407385486,60006.941004571556,60004.71690763541,60003.198056415844,60002.76675272894,60002.54906175351,1.3582716049422743,2.282207999996899,3.097829599144461,2.5849065504517057,1.6694145900182775,0.9485395374140353,0.5055605096786167,0.18730887791025452,0.09472391452436568,0.04763160284346668,2.7441761975278496,7.419091597010265,8.544395531353075,6.4891270167790935,4.003069283302466,2.224096936144633,1.5188512195672956,0.43130368690617615,0.2176909754271037,3.732422493779773,60029.21506008066,7.604939919336175,0.01266873123648996,1.2679427535476862,True,,,8.230663940448721,4.1115532297900295,4.119110710658692,3.79781372523702e-05,,,0.0007595627450474041,100,99.0,60,87.7,,UNKNOWN,,,False,False,60000.0,36.81999999999971,0.061329031084590604,20,77.955,STRONG_BULL,0,2.3099999999976717,63.85000000000582,31.840000000003783,29.700000000004366,0.03617854346119751,0.4986687548942973,0.46515270164450523,True,False,False,False,False,False,0,True,False,False,90,False,False,60085.59,59965.14,False,False,False,False,False,False,False,False,0,BULL,BULL,100,74.41375,BUY,MEDIUM,WAIT,NONE,,
2026-06-26 12:30:00,60036.77,60040.66,59950.21,59999.06,1343,1200,0,60011.42028806584,60019.66201279999,60019.99590831344,60015.27164782791,60010.22382695456,60006.6985121232,60004.62920364106,60003.17513089554,60002.756470474495,60002.5442191973,-24.720576131687267,-13.734675200008496,-5.981688089552335,-2.161553043726599,-0.7202469002950238,-0.24249244835664285,-0.0877039943516138,-0.02292552030121442,-0.01028225444315467,-0.004842556212679483,-8.241724734150921,-0.33389551344589563,4.7242604855273385,5.0478208733475185,3.525314831364085,2.069308482139604,1.4540727455168962,0.4186604210481164,0.2122512771966285,2.891923262637445,60024.54157407407,-25.48157407407416,-0.042451926171944675,-4.673486006591702,False,,,5.883578922650486,4.465958368362121,1.4176205542883649,-0.0006289473692977499,-5.4497883665627356e-05,,-0.014213883895923816,75,99.6,40,71.88,,UNKNOWN,,,False,False,60000.0,-0.9400000000023283,-0.0015666912114995274,20,64.202,BULL,20,37.70999999999913,90.45000000000437,3.890000000006694,48.849999999998545,0.41691542288554234,0.04300718629084031,0.5400773908236173,False,True,False,False,False,False,0,False,False,False,0,False,False,60085.59,59965.14,False,False,False,False,False,False,False,True,25,NEUTRAL,NEUTRAL,30,42.2705,WAIT,MEDIUM,WAIT,NONE,,
2026-06-26 12:35:00,59999.04,60041.49,59938.86,59938.86,1567,1200,0,59963.04676268861,59987.341207679994,60001.965706466006,60006.2820422011,60005.89874653308,60004.61117328864,60003.60952606523,60002.81881438089,60002.57922645099,60002.45583027405,-48.373525377232,-32.32080511999811,-18.03020184743218,-8.98960562681168,-4.325080421484017,-2.0873388345571584,-1.0196775758304284,-0.356316514655191,-0.17724402350722812,-0.08838892325002234,-24.294444991384808,-14.624498786011827,-4.316335735093162,0.38329566801985493,1.287573244437226,1.0016472234128742,0.7907116843416588,0.23958792990015354,0.12339617693942273,5.229054604393443,60017.160229096124,-78.30022909612308,-0.1304630688910259,-7.381344977948174,False,,,-0.8246338852841291,3.407839917632871,-4.232473802917,-0.0010033490524684607,-0.002108365034836912,,-0.08331793209447658,25,98.6,0,39.58,,UNKNOWN,,,False,False,59900.0,38.86000000000058,0.06483273121978059,20,36.157,WEAK,40,60.18000000000029,102.62999999999738,42.44999999999709,0.0,0.5863782519731251,0.4136217480268749,0.0,False,True,False,False,False,False,0,False,False,False,0,False,False,60085.59,59965.14,False,True,False,False,False,False,False,False,-25,BEAR,NEUTRAL,-60,6.184249999999999,SELL,MEDIUM,SELL,NONE,,
2026-06-26 12:40:00,59939.04,60031.39,59850.64,59901.05,2100,1200,0,59921.71558756287,59952.824724608,59979.539993918006,59993.90180194215,59999.54427704623,60001.42467564899,60002.01945589368,60002.254998234734,60002.29759198095,60002.31508658179,-41.33117512574245,-34.516483071995026,-22.425712547999865,-12.380240258949925,-6.354469486846938,-3.1864976396536804,-1.5900701715509058,-0.5638161461538402,-0.2816344700404443,-0.14074369226000272,-31.10913704513223,-26.71526931000699,-14.361808024143102,-5.6424751040831325,-1.8803986027560313,-0.5947802446899004,-0.23554234105540672,-0.04259374621324241,-0.017494600841018837,8.955499890991227,60002.737838591645,-101.6878385916425,-0.16947199786980466,-14.422390504478244,False,,,-9.087140969728353,0.9088437401606262,-9.99598470988898,-0.0006308094615079529,-0.002159395828932764,,-0.077398064098142,0,98.4,0,29.52,,UNKNOWN,,,False,False,59900.0,1.0500000000029104,0.0017528908090975208,20,27.108000000000004,WEAK,40,37.98999999999796,180.75,92.34999999999854,50.41000000000349,0.21017980636236772,0.5109266943291759,0.2788934993084564,False,True,False,False,False,False,0,False,True,False,-40,False,False,60085.59,59965.14,False,True,False,False,False,False,False,False,-25,BEAR,BEAR,-100,-12.593,SELL,MEDIUM,SELL,NONE,,
2026-06-26 12:45:00,59901.08,59941.92,59709.36,59709.99,3529,1200,0,59780.56519585429,59855.6908347648,59919.63999526956,59960.50041347837,59981.99553298282,59992.45745485979,59997.49186743021,60000.63580156861,60001.486752613455,60001.90936127078,-141.15039170857926,-97.13388984320045,-59.89999864844867,-33.401388463782496,-17.548744063409686,-8.967220789199928,-4.527588463468419,-1.6191966661208426,-0.810839367492008,-0.40572531100769993,-75.12563891051104,-63.949160504758765,-40.86041820880928,-21.495119504455943,-10.46192187696579,-5.034412570421409,-3.143934138402983,-0.850951044842077,-0.42260865732532693,24.59379615738807,59956.771347749054,-246.7813477490563,-0.4115987939339251,-45.966490842591156,False,,,-30.698311580395966,-5.412587323950692,-25.285724256445274,-0.0031895935046214463,-0.0054060545812461,,-0.22597350752981193,0,81.2,0,24.36,,UNKNOWN,,,False,False,59700.0,9.989999999997963,0.016730868653633945,20,22.894000000000002,WEAK,40,191.09000000000378,232.55999999999767,40.83999999999651,0.6299999999973807,0.821680426556612,0.1756105951152258,0.0027089783281621384,False,True,False,False,False,False,0,False,True,False,-40,False,False,60085.59,59965.14,False,True,False,False,False,False,False,False,-25,BEAR,BEAR,-100,-14.936499999999999,SELL,MEDIUM,SELL,NONE,,
2026-06-26 12:50:00,59710.01,59789.26,59474.87,59711.51,4309,1200,0,59734.5283986181,59798.018500858874,59873.38888520966,59931.20742365738,59965.60247037781,59983.812917787174,59993.05804002819,59999.03399657377,60000.6823788198,60001.50630872217,-46.03679723618552,-57.67233390592446,-46.251110059900384,-29.292989820984076,-16.393062605013256,-8.644537072614185,-4.433827402019233,-1.6018049948397675,-0.8043737936532125,-0.40305254860868445,-63.4901022407721,-75.37038435078284,-57.81853844772559,-34.39504672042676,-18.21044740936486,-9.245122241016361,-5.975956545582449,-1.648382246028632,-0.823929902369855,29.664212233785495,59895.18255547568,-183.67255547567765,-0.3066566418852765,-61.588792273374565,False,,,-47.159048536545015,-13.761879566469558,-33.397168970075455,2.5456376730348396e-05,-0.00541850817548295,,-0.16204611772988153,0,65.8,0,19.74,,UNKNOWN,,,False,False,59700.0,11.510000000002037,0.019276015629150958,20,19.121,WEAK,40,1.5,314.3899999999994,77.75,235.13999999999942,0.0047711441203600715,0.24730430357199704,0.7479245523076429,True,False,True,False,False,False,25,False,True,False,-40,False,True,60085.59,59474.87,False,True,False,False,False,True,False,False,-40,BEAR,BEAR,-100,-19.284750000000003,SELL,MEDIUM,SELL,NONE,,
